vector,word,Maxpos,wordCount,percent_of_total
91,diffuse,VERB,2,15.384615384615385
91,dust,NOUN,1,7.6923076923076925
91,eg,NOUN,1,7.6923076923076925
91,filter,VERB,2,15.384615384615385
91,mood,NOUN,1,7.6923076923076925
91,reduce,VERB,1,7.6923076923076925
91,scent,NOUN,1,7.6923076923076925
91,stress,VERB,2,15.384615384615385
91,stuff,NOUN,1,7.6923076923076925
92,base,VERB,1,14.285714285714285
92,headphone,NOUN,1,14.285714285714285
92,mood,NOUN,1,14.285714285714285
92,musicsound,NOUN,1,14.285714285714285
92,perceive,VERB,1,14.285714285714285
92,person,NOUN,1,14.285714285714285
92,play,VERB,1,14.285714285714285
93,active,ADJ,1,11.11111111111111
93,change,VERB,1,11.11111111111111
93,color,NOUN,1,11.11111111111111
93,note,NOUN,1,11.11111111111111
93,organize,VERB,1,11.11111111111111
93,provide,VERB,1,11.11111111111111
93,reminder,NOUN,1,11.11111111111111
93,sticky,ADJ,1,11.11111111111111
93,vibration,NOUN,1,11.11111111111111
94,focus,VERB,1,7.6923076923076925
94,longterm,NOUN,1,7.6923076923076925
94,maximize,VERB,1,7.6923076923076925
94,meditation,NOUN,1,7.6923076923076925
94,mindfulness,NOUN,1,7.6923076923076925
94,music,NOUN,1,7.6923076923076925
94,play,VERB,2,15.384615384615385
94,productivity,NOUN,1,7.6923076923076925
94,promote,VERB,1,7.6923076923076925
94,thing,NOUN,1,7.6923076923076925
94,tv,NOUN,1,7.6923076923076925
94,yoga,NOUN,1,7.6923076923076925
95,add,VERB,1,12.5
95,come,VERB,1,12.5
95,good,ADJ,1,12.5
95,handwriting,NOUN,1,12.5
95,idea,NOUN,1,12.5
95,notebook,NOUN,1,12.5
95,recognize,VERB,1,12.5
95,smart,ADJ,1,12.5
96,assistant,NOUN,1,16.666666666666664
96,bounce,VERB,1,16.666666666666664
96,conversation,NOUN,1,16.666666666666664
96,everyday,ADJ,1,16.666666666666664
96,idea,NOUN,1,16.666666666666664
96,talk,VERB,1,16.666666666666664
97,laptop,NOUN,1,25.0
97,portable,ADJ,1,25.0
97,stand,NOUN,1,25.0
97,work,VERB,1,25.0
99,computer,NOUN,1,25.0
99,portable,ADJ,1,25.0
99,screen,NOUN,2,50.0
100,bumpy,ADJ,1,20.0
100,desk,NOUN,1,20.0
100,portable,ADJ,1,20.0
100,ride,NOUN,1,20.0
100,stable,ADJ,1,20.0
101,commutte,VERB,1,14.285714285714285
101,have,VERB,1,14.285714285714285
101,portable,ADJ,1,14.285714285714285
101,unreliablenonexistent,ADJ,1,14.285714285714285
101,way,NOUN,1,14.285714285714285
101,wifi,NOUN,2,28.57142857142857
102,background,NOUN,1,11.11111111111111
102,call,NOUN,1,11.11111111111111
102,hear,VERB,1,11.11111111111111
102,noise,NOUN,1,11.11111111111111
102,people,NOUN,1,11.11111111111111
102,silence,VERB,1,11.11111111111111
102,speak,VERB,1,11.11111111111111
102,video,NOUN,1,11.11111111111111
102,way,NOUN,1,11.11111111111111
103,app,NOUN,1,16.666666666666664
103,area,NOUN,1,16.666666666666664
103,question,NOUN,1,16.666666666666664
103,tell,VERB,1,16.666666666666664
103,travel,VERB,1,16.666666666666664
103,trivia,ADJ,1,16.666666666666664
104,area,NOUN,1,11.11111111111111
104,base,VERB,1,11.11111111111111
104,competition,NOUN,1,11.11111111111111
104,game,NOUN,2,22.22222222222222
104,other,ADJ,1,11.11111111111111
104,people,NOUN,1,11.11111111111111
104,play,VERB,1,11.11111111111111
104,use,VERB,1,11.11111111111111
105,mean,VERB,1,14.285714285714285
105,people,NOUN,1,14.285714285714285
105,public,ADJ,1,14.285714285714285
105,room,NOUN,1,14.285714285714285
105,study,VERB,1,14.285714285714285
105,transportation,NOUN,1,14.285714285714285
105,vehicle,NOUN,1,14.285714285714285
106,ask,VERB,1,20.0
106,audio,ADJ,1,20.0
106,flashcard,NOUN,1,20.0
106,question,NOUN,1,20.0
106,reply,VERB,1,20.0
107,buddy,NOUN,1,6.666666666666667
107,collaborative,ADJ,1,6.666666666666667
107,commuting,NOUN,1,6.666666666666667
107,environment,NOUN,1,6.666666666666667
107,find,VERB,1,6.666666666666667
107,material,NOUN,1,6.666666666666667
107,route,NOUN,1,6.666666666666667
107,same,ADJ,2,13.333333333333334
107,study,VERB,2,13.333333333333334
107,take,VERB,1,6.666666666666667
107,travel,NOUN,1,6.666666666666667
107,type,NOUN,1,6.666666666666667
107,working,NOUN,1,6.666666666666667
108,activist,NOUN,1,8.333333333333332
108,collect,VERB,1,8.333333333333332
108,device,NOUN,2,16.666666666666664
108,fact,NOUN,1,8.333333333333332
108,field,NOUN,1,8.333333333333332
108,fun,NOUN,1,8.333333333333332
108,review,VERB,1,8.333333333333332
108,specific,ADJ,1,8.333333333333332
108,spin,VERB,1,8.333333333333332
108,stoplike,NOUN,1,8.333333333333332
108,thing,NOUN,1,8.333333333333332
109,class,NOUN,1,5.555555555555555
109,collaboration,NOUN,1,5.555555555555555
109,compete,VERB,1,5.555555555555555
109,crack,NOUN,1,5.555555555555555
109,go,VERB,1,5.555555555555555
109,gym,NOUN,1,5.555555555555555
109,material,NOUN,1,5.555555555555555
109,people,NOUN,1,5.555555555555555
109,random,ADJ,1,5.555555555555555
109,same,ADJ,1,5.555555555555555
109,select,VERB,1,5.555555555555555
109,similar,ADJ,1,5.555555555555555
109,specialized,ADJ,1,5.555555555555555
109,specific,ADJ,1,5.555555555555555
109,study,VERB,1,5.555555555555555
109,thing,NOUN,1,5.555555555555555
109,topic,NOUN,1,5.555555555555555
109,trivia,ADJ,1,5.555555555555555
110,app,NOUN,1,10.0
110,create,VERB,1,10.0
110,disable,VERB,1,10.0
110,feature,NOUN,1,10.0
110,machine,NOUN,1,10.0
110,notification,NOUN,1,10.0
110,people,NOUN,1,10.0
110,phone,NOUN,1,10.0
110,store,VERB,1,10.0
110,work,VERB,1,10.0
111,distract,VERB,1,9.090909090909092
111,headphone,VERB,1,9.090909090909092
111,noise,NOUN,1,9.090909090909092
111,outside,ADJ,1,9.090909090909092
111,public,ADJ,1,9.090909090909092
111,silencer,NOUN,1,9.090909090909092
111,sound,NOUN,1,9.090909090909092
111,space,NOUN,1,9.090909090909092
111,wear,VERB,1,9.090909090909092
111,work,VERB,1,9.090909090909092
111,worker,NOUN,1,9.090909090909092
112,content,NOUN,2,16.666666666666664
112,deploy,VERB,1,8.333333333333332
112,eye,NOUN,1,8.333333333333332
112,flat,NOUN,1,8.333333333333332
112,outside,ADJ,1,8.333333333333332
112,peak,VERB,1,8.333333333333332
112,person,NOUN,1,8.333333333333332
112,sensitiveconfidential,ADJ,1,8.333333333333332
112,side,NOUN,1,8.333333333333332
112,upper,ADJ,1,8.333333333333332
112,work,VERB,1,8.333333333333332
113,break,NOUN,1,10.0
113,know,VERB,1,10.0
113,let,VERB,1,10.0
113,stress,VERB,1,10.0
113,take,VERB,1,10.0
113,technology,NOUN,1,10.0
113,user,NOUN,1,10.0
113,wearable,ADJ,1,10.0
113,work,VERB,2,20.0
114,computer,NOUN,1,7.6923076923076925
114,day,NOUN,1,7.6923076923076925
114,everytime,NOUN,1,7.6923076923076925
114,experience,NOUN,1,7.6923076923076925
114,give,VERB,1,7.6923076923076925
114,machine,NOUN,1,7.6923076923076925
114,make,VERB,1,7.6923076923076925
114,massage,NOUN,2,15.384615384615385
114,neckshoulder,NOUN,1,7.6923076923076925
114,tense,VERB,1,7.6923076923076925
114,user,NOUN,1,7.6923076923076925
114,work,VERB,1,7.6923076923076925
115,breakseat,NOUN,1,3.7037037037037033
115,change,VERB,1,3.7037037037037033
115,control,NOUN,1,3.7037037037037033
115,day,NOUN,2,7.4074074074074066
115,fly,VERB,1,3.7037037037037033
115,have,VERB,1,3.7037037037037033
115,hour,NOUN,2,7.4074074074074066
115,know,VERB,1,3.7037037037037033
115,light,NOUN,2,7.4074074074074066
115,lighting,NOUN,1,3.7037037037037033
115,machine,NOUN,1,3.7037037037037033
115,match,VERB,2,7.4074074074074066
115,natural,ADJ,1,3.7037037037037033
115,people,NOUN,1,3.7037037037037033
115,person,NOUN,1,3.7037037037037033
115,prompt,VERB,1,3.7037037037037033
115,room,NOUN,1,3.7037037037037033
115,setup,NOUN,1,3.7037037037037033
115,sunlight,NOUN,1,3.7037037037037033
115,take,VERB,1,3.7037037037037033
115,time,NOUN,1,3.7037037037037033
115,user,NOUN,1,3.7037037037037033
115,work,VERB,1,3.7037037037037033
124,collapse,VERB,1,25.0
124,desk,NOUN,1,25.0
124,fold,VERB,1,25.0
124,use,NOUN,1,25.0
125,access,NOUN,1,14.285714285714285
125,desk,NOUN,1,14.285714285714285
125,instal,VERB,1,14.285714285714285
125,point,NOUN,1,14.285714285714285
125,portable,ADJ,1,14.285714285714285
125,router,NOUN,1,14.285714285714285
125,wireless,ADJ,1,14.285714285714285
148,audio,ADJ,1,7.6923076923076925
148,check,VERB,1,7.6923076923076925
148,device,NOUN,1,7.6923076923076925
148,habit,NOUN,1,7.6923076923076925
148,interval,NOUN,1,7.6923076923076925
148,kick,VERB,1,7.6923076923076925
148,min,NOUN,1,7.6923076923076925
148,notification,NOUN,1,7.6923076923076925
148,phone,NOUN,1,7.6923076923076925
148,regular,ADJ,1,7.6923076923076925
148,synthesizesummarize,VERB,1,7.6923076923076925
148,use,VERB,1,7.6923076923076925
148,user,NOUN,1,7.6923076923076925
149,aware,ADJ,1,8.333333333333332
149,danger,NOUN,1,8.333333333333332
149,environment,NOUN,1,8.333333333333332
149,focus,VERB,1,8.333333333333332
149,give,VERB,1,8.333333333333332
149,glassesheadset,NOUN,1,8.333333333333332
149,mobile,ADJ,1,8.333333333333332
149,peripheral,NOUN,1,8.333333333333332
149,signal,NOUN,1,8.333333333333332
149,surrounding,NOUN,1,8.333333333333332
149,user,NOUN,1,8.333333333333332
149,work,NOUN,1,8.333333333333332
150,break,VERB,2,15.384615384615385
150,build,VERB,1,7.6923076923076925
150,have,VERB,1,7.6923076923076925
150,interface,NOUN,1,7.6923076923076925
150,make,VERB,1,7.6923076923076925
150,microtask,NOUN,1,7.6923076923076925
150,move,VERB,1,7.6923076923076925
150,piece,NOUN,1,7.6923076923076925
150,planner,NOUN,1,7.6923076923076925
150,tangible,ADJ,1,7.6923076923076925
150,task,NOUN,1,7.6923076923076925
150,user,NOUN,1,7.6923076923076925
151,carry,VERB,1,8.333333333333332
151,collapsible,ADJ,1,8.333333333333332
151,commuter,NOUN,1,8.333333333333332
151,desk,NOUN,1,8.333333333333332
151,expand,VERB,1,8.333333333333332
151,have,VERB,1,8.333333333333332
151,lap,NOUN,1,8.333333333333332
151,mobile,ADJ,1,8.333333333333332
151,organization,NOUN,1,8.333333333333332
151,planning,NOUN,1,8.333333333333332
151,techfunctionality,NOUN,1,8.333333333333332
151,trainsubway,NOUN,1,8.333333333333332
152,change,NOUN,1,16.666666666666664
152,indooroutdoor,NOUN,1,16.666666666666664
152,jacketsweater,NOUN,1,16.666666666666664
152,respond,VERB,1,16.666666666666664
152,temperature,NOUN,1,16.666666666666664
152,type,NOUN,1,16.666666666666664
153,acupressure,VERB,1,14.285714285714285
153,anxiety,NOUN,1,14.285714285714285
153,heart,NOUN,1,14.285714285714285
153,monitor,NOUN,1,14.285714285714285
153,rate,NOUN,1,14.285714285714285
153,relief,NOUN,1,14.285714285714285
153,wristband,VERB,1,14.285714285714285
154,app,NOUN,2,9.090909090909092
154,check,NOUN,1,4.545454545454546
154,detect,VERB,2,9.090909090909092
154,exercise,NOUN,1,4.545454545454546
154,ground,VERB,1,4.545454545454546
154,heart,NOUN,2,9.090909090909092
154,high,ADJ,1,4.545454545454546
154,increase,VERB,1,4.545454545454546
154,interface,NOUN,1,4.545454545454546
154,level,NOUN,1,4.545454545454546
154,open,VERB,2,9.090909090909092
154,rate,NOUN,2,9.090909090909092
154,routine,ADJ,1,4.545454545454546
154,set,ADJ,1,4.545454545454546
154,track,VERB,1,4.545454545454546
154,vital,NOUN,1,4.545454545454546
154,wearable,ADJ,1,4.545454545454546
155,allow,VERB,1,7.6923076923076925
155,day,NOUN,1,7.6923076923076925
155,interface,NOUN,1,7.6923076923076925
155,locket,VERB,2,15.384615384615385
155,photo,NOUN,2,15.384615384615385
155,show,VERB,1,7.6923076923076925
155,take,VERB,1,7.6923076923076925
155,upload,VERB,1,7.6923076923076925
155,user,NOUN,2,15.384615384615385
155,wearable,ADJ,1,7.6923076923076925
156,allow,VERB,1,8.333333333333332
156,app,NOUN,1,8.333333333333332
156,base,VERB,1,8.333333333333332
156,convenient,ADJ,1,8.333333333333332
156,easy,ADJ,1,8.333333333333332
156,habit,NOUN,1,8.333333333333332
156,interface,NOUN,1,8.333333333333332
156,mood,NOUN,1,8.333333333333332
156,reminder,NOUN,1,8.333333333333332
156,sync,VERB,1,8.333333333333332
156,tracking,NOUN,1,8.333333333333332
156,wearable,ADJ,1,8.333333333333332
157,convert,VERB,1,8.333333333333332
157,form,NOUN,1,8.333333333333332
157,have,VERB,1,8.333333333333332
157,input,NOUN,1,8.333333333333332
157,multiple,ADJ,1,8.333333333333332
157,put,VERB,1,8.333333333333332
157,response,NOUN,1,8.333333333333332
157,sensor,NOUN,1,8.333333333333332
157,tactile,VERB,1,8.333333333333332
157,toy,NOUN,1,8.333333333333332
157,visible,ADJ,1,8.333333333333332
157,weight,NOUN,1,8.333333333333332
158,allow,VERB,1,6.25
158,app,NOUN,1,6.25
158,art,NOUN,1,6.25
158,board,NOUN,1,6.25
158,contact,NOUN,1,6.25
158,entry,NOUN,1,6.25
158,interactive,ADJ,1,6.25
158,journal,NOUN,1,6.25
158,mood,NOUN,1,6.25
158,parent,NOUN,1,6.25
158,people,NOUN,1,6.25
158,send,VERB,1,6.25
158,sync,VERB,1,6.25
158,therapist,NOUN,1,6.25
158,therapy,NOUN,1,6.25
158,track,VERB,1,6.25
159,alert,NOUN,1,7.6923076923076925
159,go,VERB,2,15.384615384615385
159,have,VERB,1,7.6923076923076925
159,indicate,VERB,1,7.6923076923076925
159,nonverbal,ADJ,2,15.384615384615385
159,notification,NOUN,1,7.6923076923076925
159,people,NOUN,1,7.6923076923076925
159,trigger,VERB,1,7.6923076923076925
159,user,NOUN,1,7.6923076923076925
159,visible,ADJ,1,7.6923076923076925
159,wearable,ADJ,1,7.6923076923076925
160,bracelet,NOUN,1,8.333333333333332
160,call,NOUN,1,8.333333333333332
160,connect,VERB,1,8.333333333333332
160,day,NOUN,1,8.333333333333332
160,feeling,NOUN,1,8.333333333333332
160,foster,VERB,1,8.333333333333332
160,prompt,VERB,1,8.333333333333332
160,random,ADJ,1,8.333333333333332
160,time,NOUN,1,8.333333333333332
160,togetherness,NOUN,1,8.333333333333332
160,user,NOUN,1,8.333333333333332
160,videoaudio,ADJ,1,8.333333333333332
161,bottle,NOUN,1,10.0
161,certain,ADJ,1,10.0
161,day,NOUN,1,10.0
161,drink,VERB,1,10.0
161,light,VERB,1,10.0
161,point,NOUN,1,10.0
161,remind,VERB,1,10.0
161,user,NOUN,1,10.0
161,water,NOUN,2,20.0
162,jacketvest,NOUN,1,16.666666666666664
162,massage,NOUN,1,16.666666666666664
162,sensation,NOUN,1,16.666666666666664
162,simulate,VERB,1,16.666666666666664
162,vibrate,NOUN,1,16.666666666666664
162,wearable,ADJ,1,16.666666666666664
163,bracelet,NOUN,1,14.285714285714285
163,day,NOUN,1,14.285714285714285
163,emotion,NOUN,1,14.285714285714285
163,love,VERB,1,14.285714285714285
163,one,NOUN,1,14.285714285714285
163,share,VERB,1,14.285714285714285
163,wear,VERB,1,14.285714285714285
164,calm,VERB,1,14.285714285714285
164,device,NOUN,1,14.285714285714285
164,heartbeat,NOUN,1,14.285714285714285
164,release,VERB,1,14.285714285714285
164,scent,NOUN,1,14.285714285714285
164,sense,VERB,1,14.285714285714285
164,stress,VERB,1,14.285714285714285
165,bus,NOUN,1,12.5
165,capacity,NOUN,1,12.5
165,interactive,ADJ,1,12.5
165,occupant,NOUN,1,12.5
165,real,ADJ,1,12.5
165,screen,NOUN,1,12.5
165,show,VERB,1,12.5
165,time,NOUN,1,12.5
166,nausea,NOUN,1,25.0
166,reduce,VERB,1,25.0
166,scent,NOUN,1,25.0
166,spray,NOUN,1,25.0
167,chair,NOUN,1,33.33333333333333
167,stabilization,NOUN,1,33.33333333333333
167,table,NOUN,1,33.33333333333333
168,assistant,NOUN,1,25.0
168,collaborative,ADJ,1,25.0
168,communication,NOUN,1,25.0
168,voice,NOUN,1,25.0
169,bathroom,NOUN,1,50.0
169,stabilize,VERB,1,50.0
170,arvr,NOUN,1,25.0
170,nausea,NOUN,1,25.0
170,reduce,VERB,1,25.0
170,workspace,NOUN,1,25.0
171,allow,VERB,1,20.0
171,haptic,NOUN,1,20.0
171,nausea,NOUN,1,20.0
171,reduction,NOUN,1,20.0
171,wearable,ADJ,1,20.0
173,advice,NOUN,1,7.142857142857142
173,augmented,ADJ,1,7.142857142857142
173,detect,VERB,1,7.142857142857142
173,glass,NOUN,1,7.142857142857142
173,motion,NOUN,1,7.142857142857142
173,nausea,NOUN,1,7.142857142857142
173,pair,NOUN,1,7.142857142857142
173,provide,VERB,1,7.142857142857142
173,reality,NOUN,1,7.142857142857142
173,realtime,ADJ,1,7.142857142857142
173,reduce,VERB,1,7.142857142857142
173,sickness,NOUN,1,7.142857142857142
173,sign,NOUN,1,7.142857142857142
173,symptom,NOUN,1,7.142857142857142
174,connect,VERB,1,6.666666666666667
174,have,VERB,1,6.666666666666667
174,heart,NOUN,1,6.666666666666667
174,necklace,NOUN,1,6.666666666666667
174,other,ADJ,1,6.666666666666667
174,pendant,NOUN,2,13.333333333333334
174,people,NOUN,1,6.666666666666667
174,pulse,NOUN,1,6.666666666666667
174,rate,NOUN,1,6.666666666666667
174,sync,NOUN,1,6.666666666666667
174,technology,NOUN,1,6.666666666666667
174,use,VERB,1,6.666666666666667
174,vibrate,VERB,1,6.666666666666667
174,wireless,ADJ,1,6.666666666666667
175,allow,VERB,1,5.555555555555555
175,bracelet,NOUN,2,11.11111111111111
175,feel,VERB,1,5.555555555555555
175,haptic,ADJ,1,5.555555555555555
175,have,VERB,1,5.555555555555555
175,heartbeat,VERB,2,11.11111111111111
175,mimic,VERB,1,5.555555555555555
175,other,NOUN,2,11.11111111111111
175,people,NOUN,1,5.555555555555555
175,person,NOUN,1,5.555555555555555
175,send,VERB,1,5.555555555555555
175,sensor,NOUN,1,5.555555555555555
175,technology,NOUN,1,5.555555555555555
175,use,VERB,1,5.555555555555555
175,vibration,NOUN,1,5.555555555555555
176,device,NOUN,3,17.647058823529413
176,have,VERB,1,5.88235294117647
176,heartbeat,VERB,2,11.76470588235294
176,other,ADJ,1,5.88235294117647
176,people,NOUN,1,5.88235294117647
176,person,NOUN,2,11.76470588235294
176,play,VERB,1,5.88235294117647
176,send,VERB,1,5.88235294117647
176,sound,ADJ,1,5.88235294117647
176,speaker,NOUN,1,5.88235294117647
176,sync,NOUN,1,5.88235294117647
176,use,VERB,1,5.88235294117647
176,wave,NOUN,1,5.88235294117647
177,body,NOUN,1,6.666666666666667
177,combination,NOUN,1,6.666666666666667
177,help,VERB,1,6.666666666666667
177,lavenderscente,VERB,1,6.666666666666667
177,light,NOUN,1,6.666666666666667
177,motion,NOUN,1,6.666666666666667
177,nausea,NOUN,1,6.666666666666667
177,necklace,NOUN,1,6.666666666666667
177,reduce,VERB,1,6.666666666666667
177,relax,VERB,1,6.666666666666667
177,release,VERB,1,6.666666666666667
177,sickness,NOUN,1,6.666666666666667
177,sound,NOUN,1,6.666666666666667
177,use,VERB,1,6.666666666666667
177,vapor,NOUN,1,6.666666666666667
178,bracelet,NOUN,1,6.666666666666667
178,certain,ADJ,1,6.666666666666667
178,conductance,NOUN,1,6.666666666666667
178,level,NOUN,2,13.333333333333334
178,measure,VERB,1,6.666666666666667
178,reach,VERB,1,6.666666666666667
178,release,VERB,1,6.666666666666667
178,scent,NOUN,1,6.666666666666667
178,skin,NOUN,1,6.666666666666667
178,soothe,VERB,1,6.666666666666667
178,stress,NOUN,2,13.333333333333334
178,threshold,NOUN,1,6.666666666666667
178,use,VERB,1,6.666666666666667
180,anxiety,NOUN,1,10.0
180,aromatherapy,NOUN,1,10.0
180,component,NOUN,1,10.0
180,datum,NOUN,1,10.0
180,haptic,ADJ,1,10.0
180,oil,NOUN,1,10.0
180,olfactory,ADJ,1,10.0
180,response,NOUN,1,10.0
180,scentsessential,ADJ,1,10.0
180,wearable,ADJ,1,10.0
181,display,VERB,1,7.6923076923076925
181,have,VERB,1,7.6923076923076925
181,keychain,NOUN,1,7.6923076923076925
181,message,NOUN,1,7.6923076923076925
181,notification,NOUN,1,7.6923076923076925
181,photo,NOUN,1,7.6923076923076925
181,release,VERB,1,7.6923076923076925
181,scent,NOUN,1,7.6923076923076925
181,send,VERB,1,7.6923076923076925
181,sensory,ADJ,1,7.6923076923076925
181,smart,ADJ,1,7.6923076923076925
181,type,NOUN,1,7.6923076923076925
181,vibration,NOUN,1,7.6923076923076925
182,aromatherapy,NOUN,1,6.25
182,ball,NOUN,1,6.25
182,communicate,VERB,1,6.25
182,feel,VERB,1,6.25
182,heartbeat,NOUN,1,6.25
182,hold,VERB,2,12.5
182,keychain,NOUN,1,6.25
182,one,NOUN,1,6.25
182,plushiestress,NOUN,1,6.25
182,release,NOUN,1,6.25
182,same,ADJ,1,6.25
182,sensation,NOUN,1,6.25
182,squeezing,NOUN,1,6.25
182,user,NOUN,2,12.5
183,ball,NOUN,1,16.666666666666664
183,keychain,NOUN,1,16.666666666666664
183,release,VERB,1,16.666666666666664
183,scent,NOUN,1,16.666666666666664
183,squeeze,VERB,1,16.666666666666664
183,stress,NOUN,1,16.666666666666664
184,glass,NOUN,1,20.0
184,moodheartbeat,ADJ,1,20.0
184,pair,NOUN,1,20.0
184,person,NOUN,1,20.0
184,see,VERB,1,20.0
185,activity,NOUN,1,9.090909090909092
185,brainwave,NOUN,1,9.090909090909092
185,chamomilescente,VERB,1,9.090909090909092
185,detect,VERB,1,9.090909090909092
185,earpiece,NOUN,1,9.090909090909092
185,measure,VERB,1,9.090909090909092
185,motion,NOUN,1,9.090909090909092
185,release,VERB,1,9.090909090909092
185,sickness,NOUN,1,9.090909090909092
185,sign,NOUN,1,9.090909090909092
185,vapor,NOUN,1,9.090909090909092
197,base,VERB,1,12.5
197,direction,NOUN,1,12.5
197,have,VERB,1,12.5
197,map,NOUN,1,12.5
197,move,VERB,1,12.5
197,necklace,NOUN,1,12.5
197,tie,VERB,1,12.5
197,vibrate,NOUN,1,12.5
198,bracelet,NOUN,1,20.0
198,electrocute,VERB,1,20.0
198,go,VERB,1,20.0
198,sleepwake,VERB,1,20.0
198,time,NOUN,1,20.0
199,child,NOUN,1,9.090909090909092
199,die,VERB,1,9.090909090909092
199,feed,VERB,1,9.090909090909092
199,orphan,VERB,1,9.090909090909092
199,own,ADJ,1,9.090909090909092
199,pet,NOUN,1,9.090909090909092
199,pomodoro,ADJ,1,9.090909090909092
199,respawn,VERB,1,9.090909090909092
199,system,NOUN,1,9.090909090909092
199,tamogatchilike,ADJ,1,9.090909090909092
199,tie,VERB,1,9.090909090909092
200,arrive,VERB,1,10.0
200,buttonsmotion,NOUN,1,10.0
200,dining,NOUN,1,10.0
200,hall,NOUN,1,10.0
200,know,VERB,1,10.0
200,many,ADJ,1,10.0
200,sensor,NOUN,1,10.0
200,table,NOUN,2,20.0
200,take,VERB,1,10.0
201,bag,NOUN,1,8.333333333333332
201,block,VERB,2,16.666666666666664
201,leisure,VERB,2,16.666666666666664
201,set,VERB,1,8.333333333333332
201,space,NOUN,2,16.666666666666664
201,website,NOUN,2,16.666666666666664
201,work,VERB,2,16.666666666666664
202,clench,VERB,2,20.0
202,face,NOUN,1,10.0
202,guard,NOUN,1,10.0
202,jaw,NOUN,1,10.0
202,mask,NOUN,1,10.0
202,need,VERB,1,10.0
202,people,NOUN,1,10.0
202,stop,VERB,1,10.0
202,vibrate,NOUN,1,10.0
203,alert,NOUN,1,9.090909090909092
203,belonging,NOUN,1,9.090909090909092
203,bustrain,ADJ,1,9.090909090909092
203,collect,VERB,1,9.090909090909092
203,datum,NOUN,1,9.090909090909092
203,min,NOUN,1,9.090909090909092
203,put,VERB,1,9.090909090909092
203,route,NOUN,1,9.090909090909092
203,stop,NOUN,1,9.090909090909092
203,wearable,ADJ,1,9.090909090909092
203,wearer,NOUN,1,9.090909090909092
204,combat,VERB,1,25.0
204,earpieceearbud,NOUN,1,25.0
204,motion,NOUN,1,25.0
204,sickness,NOUN,1,25.0
205,backpack,VERB,1,16.666666666666664
205,charge,VERB,1,16.666666666666664
205,charger,NOUN,1,16.666666666666664
205,phonelaptop,NOUN,1,16.666666666666664
205,use,NOUN,1,16.666666666666664
205,wireless,ADJ,1,16.666666666666664
206,bagjacket,NOUN,1,11.11111111111111
206,detect,VERB,1,11.11111111111111
206,dnd,NOUN,1,11.11111111111111
206,phone,NOUN,2,22.22222222222222
206,place,VERB,1,11.11111111111111
206,pocket,NOUN,1,11.11111111111111
206,uniterrupted,ADJ,1,11.11111111111111
206,work,NOUN,1,11.11111111111111
207,brightness,NOUN,1,7.142857142857142
207,change,VERB,1,7.142857142857142
207,color,NOUN,1,7.142857142857142
207,detect,VERB,1,7.142857142857142
207,disruption,NOUN,1,7.142857142857142
207,eyestrain,NOUN,1,7.142857142857142
207,laptop,NOUN,1,7.142857142857142
207,level,NOUN,1,7.142857142857142
207,light,ADJ,1,7.142857142857142
207,reduce,VERB,1,7.142857142857142
207,screen,NOUN,1,7.142857142857142
207,setting,NOUN,1,7.142857142857142
207,sleep,VERB,1,7.142857142857142
207,space,NOUN,1,7.142857142857142
208,alert,VERB,1,12.5
208,close,VERB,1,12.5
208,loss,NOUN,1,12.5
208,prevent,VERB,1,12.5
208,put,VERB,1,12.5
208,sensor,NOUN,1,12.5
208,take,VERB,1,12.5
208,use,VERB,1,12.5
209,bracelet,NOUN,1,20.0
209,indicate,VERB,1,20.0
209,light,NOUN,1,20.0
209,strength,NOUN,1,20.0
209,wifi,NOUN,1,20.0
210,desk,NOUN,1,14.285714285714285
210,keep,VERB,2,28.57142857142857
210,measure,NOUN,1,14.285714285714285
210,physical,ADJ,1,14.285714285714285
210,time,NOUN,1,14.285714285714285
210,track,NOUN,1,14.285714285714285
211,bag,NOUN,1,14.285714285714285
211,emit,VERB,1,14.285714285714285
211,laptop,NOUN,1,14.285714285714285
211,remove,VERB,1,14.285714285714285
211,signal,NOUN,1,14.285714285714285
211,smart,ADJ,1,14.285714285714285
211,wifi,NOUN,1,14.285714285714285
212,alone,ADJ,1,9.090909090909092
212,base,VERB,1,9.090909090909092
212,cancel,VERB,1,9.090909090909092
212,emit,VERB,1,9.090909090909092
212,focus,NOUN,1,9.090909090909092
212,headphone,NOUN,1,9.090909090909092
212,leave,VERB,1,9.090909090909092
212,level,NOUN,1,9.090909090909092
212,light,NOUN,1,9.090909090909092
212,noise,NOUN,1,9.090909090909092
212,red,NOUN,1,9.090909090909092
213,bag,NOUN,1,11.11111111111111
213,balance,NOUN,1,11.11111111111111
213,encourage,VERB,1,11.11111111111111
213,hour,NOUN,1,11.11111111111111
213,life,NOUN,1,11.11111111111111
213,lock,VERB,1,11.11111111111111
213,many,ADJ,1,11.11111111111111
213,open,ADJ,1,11.11111111111111
213,work,NOUN,1,11.11111111111111
214,disruption,NOUN,1,12.5
214,lap,NOUN,1,12.5
214,minimize,VERB,1,12.5
214,pad,NOUN,1,12.5
214,shakey,ADJ,1,12.5
214,stabilizer,NOUN,1,12.5
214,table,NOUN,1,12.5
214,tray,NOUN,1,12.5
222,pillow,NOUN,1,33.33333333333333
222,travel,NOUN,1,33.33333333333333
222,vibrate,VERB,1,33.33333333333333
